Package,Base name,Inh Depth,NVI,Local G Count,NVS,New Count,Overriden G Count,Inh Count,Tag,Ovr Tag
org.apache.log4j.test,PrintProperties,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.test,ConfigurationFileParsing,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.xml,XMLWatchdog,3,0.06818182,1,0.06818182,0,1,43,PureOverrider,PureSpecializer
org.apache.log4j,Priority,1,0.45454547,5,2.2727273,3,2,9,Extender,PureReplacer
org.apache.log4j.config,PropertyGetter,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.apache.log4j.spi,LocationInfo,1,0.36363637,4,1.4545455,4,0,11,PureExtender,NoOvr
org.apache.log4j.varia,ExternallyRolledFileAppender,5,0.25862068,3,0.77586204,2,1,57,Extender,PureSpecializer
org.apache.log4j.helpers,LogLog,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.chainsaw,ControlPanel,5,0.0,0,0.0,0,0,455,Other,NoOvr
org.apache.log4j.helpers,PatternParser$LiteralPatternConverter,2,0.2857143,2,0.5714286,0,2,12,PureOverrider,Equals
org.apache.log4j.performance,Logging,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.lf5.util,LogFileParser,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.apache.log4j.lf5.viewer.categoryexplorer,CategoryExplorerTree,5,0.04310345,5,0.21551725,4,1,579,Extender,PureSpecializer
org.apache.log4j.lf5.viewer.categoryexplorer,CategoryExplorerLogRecordFilter,1,0.27272728,3,0.8181819,3,0,11,PureExtender,NoOvr
org.apache.log4j.helpers,Loader,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.helpers,OptionConverter,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.config,PropertyPrinter,1,0.54545456,6,3.2727275,6,0,11,PureExtender,NoOvr
org.apache.log4j.spi,ThrowableInformation,1,0.18181819,2,0.36363637,2,0,11,PureExtender,NoOvr
org.apache.log4j.test,SpacePad,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.xml,XMLLayout,2,0.5882353,5,2.9411767,2,3,14,Overrider,PureSpecializer
org.apache.log4j.or,RendererMap,1,0.6363636,7,4.4545455,7,0,11,PureExtender,NoOvr
org.apache.log4j.net,TelnetAppender,2,0.41379312,6,2.4827588,2,4,25,Overrider,Specializer
org.apache.log4j.chainsaw,Main,6,0.0,0,0.0,0,0,442,Other,NoOvr
org.apache.log4j.test,SysoutConfigurator,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.log4j.lf5.viewer,LogBrokerMonitor$LogBrokerMonitorWindowAdaptor,2,0.0952381,1,0.0952381,0,1,20,PureOverrider,PureReplacer
org.apache.log4j,FileAppender,3,0.9512195,13,12.365853,11,2,39,Extender,Equals
org.apache.log4j,DefaultCategoryFactory,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.log4j.test,StressAsyncAppender,2,0.09756097,2,0.19512194,1,1,40,Overrider,PureReplacer
org.apache.log4j,HTMLLayout,2,1.2941177,11,14.235294,5,6,11,Overrider,Equals
org.apache.log4j.lf5.viewer.categoryexplorer,CategoryAbstractCellEditor,1,1.2727273,14,17.818182,14,0,11,PureExtender,NoOvr
org.apache.log4j.lf5.viewer,LogBrokerMonitor,1,9.454545,104,983.2727,104,0,11,PureExtender,NoOvr
org.apache.log4j,AsyncAppender,2,0.9655172,14,13.5172415,11,3,26,Extender,PureSpecializer
org.apache.log4j.lf5.viewer,LogFactor5LoadingDialog,7,0.0,0,0.0,0,0,447,Other,NoOvr
org.apache.log4j.helpers,DateTimeDateFormat,4,0.25,2,0.5,0,2,30,PureOverrider,Equals
org.apache.log4j,LogManager,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j,Category,1,4.090909,45,184.09091,45,0,11,PureExtender,NoOvr
org.apache.log4j.net.test,SyslogMin,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.lf5.viewer.categoryexplorer,CategoryNode,2,0.6333333,19,12.033333,16,3,57,Extender,PureReplacer
org.apache.log4j.varia.test,Loop,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.varia,Roller,1,0.0,0,0.0,0,0,11,Other,NoOvr
org.apache.log4j.chainsaw,MyTableModel$Processor,1,0.09090909,1,0.09090909,1,0,11,PureExtender,NoOvr
org.apache.log4j.lf5,LF5Appender,2,0.4827586,7,3.3793104,4,3,26,Extender,PureSpecializer
org.apache.log4j.lf5.util,AdapterLogRecord,2,0.29411766,5,1.4705883,3,2,32,Extender,PureSpecializer
org.apache.log4j.helpers,PatternParser$LocationPatternConverter,2,0.14285715,1,0.14285715,0,1,13,PureOverrider,PureSpecializer
